Source_File,Title
Software Written In C.csv,Returning a Mutable Object to an Untrusted Caller
Software Written In C.csv,Missing Release of Memory after Effective Lifetime
Software Written In C.csv,Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')
Software Written In C.csv,Double Free
Software Written In C.csv,Use After Free
Software Written In C.csv,Use of Uninitialized Variable
Software Written In C.csv,Improper Cleanup on Thrown Exception
Software Written In C.csv,Duplicate Key in Associative List (Alist)
Software Written In C.csv,Deletion of Data Structure Sentinel
Software Written In C.csv,Addition of Data Structure Sentinel
Software Written In C.csv,Return of Pointer Value Outside of Expected Range
Software Written In C.csv,Use of sizeof() on a Pointer Type
Software Written In C.csv,Incorrect Pointer Scaling
Software Written In C.csv,Use of Pointer Subtraction to Determine Size
Software Written In C.csv,Use of Function with Inconsistent Implementations
Software Written In C.csv,NULL Pointer Dereference
Software Written In C.csv,Missing Default Case in Multiple Condition Expression
Software Written In C.csv,Signal Handler Use of a Non-reentrant Function
Software Written In C.csv,Use of Incorrect Operator
Software Written In C.csv,Assigning instead of Comparing
Software Written In C.csv,Comparing instead of Assigning
Software Written In C.csv,Incorrect Block Delimitation
Software Written In C.csv,Omitted Break Statement in Switch
Software Written In C.csv,Private Data Structure Returned From A Public Method
Software Written In C.csv,Public Data Assigned to Private Array-Typed Field
Software Written In C.csv,Use of getlogin() in Multithreaded Application
Software Written In C.csv,Use of umask() with chmod-style Argument
Software Written In C.csv,Return of Stack Variable Address
Software Written In C.csv,Assignment of a Fixed Address to a Pointer
Software Written In C.csv,Attempt to Access Child of a Non-structure Pointer
Software Written In C.csv,Free of Memory not on the Heap
Software Written In C.csv,Reachable Assertion
Software Written In C.csv,Use of a Non-reentrant Function in a Concurrent Context
Software Written In C.csv,Use of Potentially Dangerous Function
Software Written In C.csv,Integer Overflow to Buffer Overflow
Software Written In C.csv,Incorrect Conversion between Numeric Types
Software Written In C.csv,Function Call With Incorrect Number of Arguments
Software Written In C.csv,Function Call With Incorrect Variable or Reference as Argument
Software Written In C.csv,Permission Race Condition During Resource Copy
Software Written In C.csv,Unchecked Return Value to NULL Pointer Dereference
Software Written In C.csv,Incorrect Type Conversion or Cast
Software Written In C.csv,Compiler Optimization Removal or Modification of Security-critical Code
Software Written In C.csv,Free of Pointer not at Start of Buffer
Software Written In C.csv,Mismatched Memory Management Routines
Software Written In C.csv,Release of Invalid Pointer or Reference
Software Written In C.csv,Incorrect Short Circuit Evaluation
Software Written In C.csv,Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code
Software Written In C.csv,Exposed IOCTL with Insufficient Access Control
Software Written In C.csv,Operator Precedence Logic Error
Software Written In C.csv,Use of Path Manipulation Function without Maximum-sized Buffer
Software Written In C.csv,Access of Memory Location Before Start of Buffer
Software Written In C.csv,Out-of-bounds Write
Software Written In C.csv,Access of Memory Location After End of Buffer
Software Written In C.csv,Memory Allocation with Excessive Size Value
Software Written In C.csv,Buffer Access with Incorrect Length Value
Software Written In C.csv,Buffer Access Using Size of Source Buffer
Software Written In C.csv,Untrusted Pointer Dereference
Software Written In C.csv,Use of Out-of-range Pointer Offset
Software Written In C.csv,Access of Uninitialized Pointer
Software Written In C.csv,Expired Pointer Dereference
Software Written In C.csv,Signal Handler with Functionality that is not Asynchronous-Safe
Software Written In C.csv,Numeric Range Comparison Without Minimum Check
Software Written In C.csv,Access of Resource Using Incompatible Type ('Type Confusion')
Software Written In C.csv,Use of Expired File Descriptor
Software Written In C.csv,Improper Update of Reference Count
Software Written In C.csv,Improperly Controlled Sequential Memory Allocation
Software Written In C.csv,Incorrect Bitwise Shift of Integer
Software Written In C.csv,Multiple Releases of Same Resource or Handle
Software Written In C.csv,Missing Security-Relevant Feedback for Unexecuted Operations in Hardware Interface
software_development.csv,External Control of System or Configuration Setting
software_development.csv,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
software_development.csv,Improper Resolution of Path Equivalence
software_development.csv,Improper Link Resolution Before File Access ('Link Following')
software_development.csv,Improper Handling of File Names that Identify Virtual Resources
software_development.csv,External Control of File Name or Path
software_development.csv,Improper Neutralization of Equivalent Special Elements
software_development.csv,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
software_development.csv,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
software_development.csv,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
software_development.csv,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
software_development.csv,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')
software_development.csv,XML Injection (aka Blind XPath Injection)
software_development.csv,Improper Neutralization of CRLF Sequences ('CRLF Injection')
software_development.csv,Improper Control of Generation of Code ('Code Injection')
software_development.csv,Missing XML Validation
software_development.csv,Misinterpretation of Input
software_development.csv,Improper Output Neutralization for Logs
software_development.csv,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
software_development.csv,Buffer Underwrite ('Buffer Underflow')
software_development.csv,Out-of-bounds Read
software_development.csv,Wrap-around Error
software_development.csv,Improper Handling of Length Parameter Inconsistency
software_development.csv,Incorrect Calculation of Buffer Size
software_development.csv,Use of Externally-Controlled Format String
software_development.csv,Incorrect Calculation of Multi-Byte String Length
software_development.csv,Improper Neutralization of Delimiters
software_development.csv,Improper Handling of Missing Special Element
software_development.csv,Improper Handling of Additional Special Element
software_development.csv,Improper Handling of Inconsistent Special Elements
software_development.csv,Improper Null Termination
software_development.csv,Improper Handling of Case Sensitivity
software_development.csv,Incorrect Behavior Order: Early Validation
software_development.csv,Permissive List of Allowed Inputs
software_development.csv,Incomplete List of Disallowed Inputs
software_development.csv,Overly Restrictive Regular Expression
software_development.csv,Integer Overflow or Wraparound
software_development.csv,Integer Underflow (Wrap or Wraparound)
software_development.csv,Off-by-one Error
software_development.csv,Insertion of Sensitive Information Into Sent Data
software_development.csv,Observable Response Discrepancy
software_development.csv,Observable Behavioral Discrepancy
software_development.csv,Observable Timing Discrepancy
software_development.csv,Generation of Error Message Containing Sensitive Information
software_development.csv,Improper Removal of Sensitive Information Before Storage or Transfer
software_development.csv,Exposure of Sensitive Information Due to Incompatible Policies
software_development.csv,Invocation of Process Using Visible Sensitive Information
software_development.csv,Insertion of Sensitive Information Into Debugging Code
software_development.csv,Truncation of Security-relevant Information
software_development.csv,Omission of Security-relevant Information
software_development.csv,Obscured Security-relevant Information by Alternate Name
software_development.csv,Improper Handling of Values
software_development.csv,Improper Handling of Parameters
software_development.csv,Improper Handling of Structural Elements
software_development.csv,Improper Handling of Unexpected Data Type
software_development.csv,Use of Inherently Dangerous Function
software_development.csv,Creation of chroot Jail Without Changing Working Directory
software_development.csv,Uncaught Exception
software_development.csv,Execution with Unnecessary Privileges
software_development.csv,Unchecked Return Value
software_development.csv,Incorrect Check of Function Return Value
software_development.csv,Plaintext Storage of a Password
software_development.csv,Storing Passwords in a Recoverable Format
software_development.csv,Password in Configuration File
software_development.csv,Weak Encoding for Password
software_development.csv,Not Using Password Aging
software_development.csv,Password Aging with Long Expiration
software_development.csv,Incorrect Privilege Assignment
software_development.csv,Privilege Defined With Unsafe Actions
software_development.csv,Privilege Chaining
software_development.csv,Privilege Context Switching Error
software_development.csv,Least Privilege Violation
software_development.csv,Improper Check for Dropped Privileges
software_development.csv,Improper Handling of Insufficient Privileges
software_development.csv,Incorrect Default Permissions
software_development.csv,Insecure Inherited Permissions
software_development.csv,Insecure Preserved Inherited Permissions
software_development.csv,Incorrect Execution-Assigned Permissions
software_development.csv,Improper Handling of Insufficient Permissions or Privileges
software_development.csv,Improper Preservation of Permissions
software_development.csv,Unverified Ownership
software_development.csv,Authentication Bypass by Alternate Name
software_development.csv,Authentication Bypass by Spoofing
software_development.csv,Authentication Bypass by Capture-replay
software_development.csv,Improper Certificate Validation
software_development.csv,Reflection Attack in an Authentication Protocol
software_development.csv,Incorrect Implementation of Authentication Algorithm
software_development.csv,Authentication Bypass by Primary Weakness
software_development.csv,Missing Authentication for Critical Function
software_development.csv,Improper Restriction of Excessive Authentication Attempts
software_development.csv,Use of Single-factor Authentication
software_development.csv,Use of Password System for Primary Authentication
software_development.csv,Cleartext Storage of Sensitive Information
software_development.csv,Key Exchange without Entity Authentication
software_development.csv,"Reusing a Nonce, Key Pair in Encryption"
software_development.csv,Use of a Key Past its Expiration Date
software_development.csv,Missing Cryptographic Step
software_development.csv,Use of Weak Hash
software_development.csv,Insufficient Entropy
software_development.csv,Small Space of Random Values
software_development.csv,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG)
software_development.csv,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG)
software_development.csv,Predictable from Observable State
software_development.csv,Predictable Exact Value from Previous Values
software_development.csv,Predictable Value Range from Previous Values
software_development.csv,Use of Invariant Value in Dynamically Changing Context
software_development.csv,Origin Validation Error
software_development.csv,Improper Verification of Cryptographic Signature
software_development.csv,Use of Less Trusted Source
software_development.csv,Acceptance of Extraneous Untrusted Data With Trusted Data
software_development.csv,Insufficient Type Distinction
software_development.csv,Missing Support for Integrity Check
software_development.csv,Improper Validation of Integrity Check Value
software_development.csv,Product UI does not Warn User of Unsafe Actions
software_development.csv,Insufficient UI Warning of Dangerous Operations
software_development.csv,Improperly Implemented Security Check for Standard
software_development.csv,Exposure of Private Personal Information to an Unauthorized Actor
software_development.csv,Trust of System Event Data
software_development.csv,Signal Handler Race Condition
software_development.csv,Race Condition within a Thread
software_development.csv,Time-of-check Time-of-use (TOCTOU) Race Condition
software_development.csv,Context Switching Race Condition
software_development.csv,Divide By Zero
software_development.csv,Incomplete Internal State Distinction
software_development.csv,Passing Mutable Objects to an Untrusted Method
software_development.csv,Returning a Mutable Object to an Untrusted Caller
software_development.csv,Creation of Temporary File With Insecure Permissions
software_development.csv,Creation of Temporary File in Directory with Insecure Permissions
software_development.csv,Covert Timing Channel
software_development.csv,Symbolic Name not Mapping to Correct Object
software_development.csv,Detection of Error Condition Without Action
software_development.csv,Unchecked Error Condition
software_development.csv,Missing Report of Error Condition
software_development.csv,Return of Wrong Status Code
software_development.csv,Unexpected Status Code or Return Value
software_development.csv,Use of NullPointerException Catch to Detect NULL Pointer Dereference
software_development.csv,Declaration of Catch for Generic Exception
software_development.csv,Declaration of Throws for Generic Exception
software_development.csv,Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')
software_development.csv,Incorrect Behavior Order: Early Amplification
software_development.csv,Improper Handling of Highly Compressed Data (Data Amplification)
software_development.csv,Insufficient Resource Pool
software_development.csv,Unrestricted Externally Accessible Lock
software_development.csv,Improper Resource Locking
software_development.csv,Missing Lock Check
software_development.csv,Unprotected Primary Channel
software_development.csv,Unprotected Alternate Channel
software_development.csv,Race Condition During Access to Alternate Channel
software_development.csv,Direct Request ('Forced Browsing')
software_development.csv,Untrusted Search Path
software_development.csv,Uncontrolled Search Path Element
software_development.csv,Unquoted Search Path or Element
software_development.csv,Deployment of Wrong Handler
software_development.csv,Missing Handler
software_development.csv,Unrestricted Upload of File with Dangerous Type
software_development.csv,Incomplete Model of Endpoint Features
software_development.csv,Behavioral Change in New Version or Environment
software_development.csv,Expected Behavior Violation
software_development.csv,Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling')
software_development.csv,Unimplemented or Unsupported Feature in UI
software_development.csv,Obsolete Feature in UI
software_development.csv,The UI Performs the Wrong Action
software_development.csv,External Initialization of Trusted Variables or Data Stores
software_development.csv,Non-exit on Failed Initialization
software_development.csv,Incomplete Cleanup
software_development.csv,Deletion of Data Structure Sentinel
software_development.csv,Addition of Data Structure Sentinel
software_development.csv,Return of Pointer Value Outside of Expected Range
software_development.csv,Incorrect Pointer Scaling
software_development.csv,Use of Pointer Subtraction to Determine Size
software_development.csv,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection')
software_development.csv,External Control of Assumed-Immutable Web Parameter
software_development.csv,Use of Function with Inconsistent Implementations
software_development.csv,Undefined Behavior for Input to API
software_development.csv,NULL Pointer Dereference
software_development.csv,Use of Obsolete Function
software_development.csv,Missing Default Case in Multiple Condition Expression
software_development.csv,Use of Incorrect Operator
software_development.csv,Incorrect Block Delimitation
software_development.csv,Omitted Break Statement in Switch
software_development.csv,Reliance on Package-level Scope
software_development.csv,Exposure of Data Element to Wrong Session
software_development.csv,Active Debug Code
software_development.csv,Download of Code Without Integrity Check
software_development.csv,Exposure of Sensitive System Information to an Unauthorized Control Sphere
software_development.csv,Trust Boundary Violation
software_development.csv,Deserialization of Untrusted Data
software_development.csv,Covert Storage Channel
software_development.csv,Weak Password Requirements
software_development.csv,Unprotected Transport of Credentials
software_development.csv,Use of Cache Containing Sensitive Information
software_development.csv,Insertion of Sensitive Information into Externally-Accessible File or Directory
software_development.csv,Missing Standardized Error Handling Mechanism
software_development.csv,"Use of Hard-coded, Security-relevant Constants"
software_development.csv,Missing Password Field Masking
software_development.csv,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization
software_development.csv,Files or Directories Accessible to External Parties
software_development.csv,Dead Code
software_development.csv,Return of Stack Variable Address
software_development.csv,Assignment to Variable without Use
software_development.csv,Reliance on Cookies without Validation and Integrity Checking
software_development.csv,Expression is Always False
software_development.csv,Expression is Always True
software_development.csv,clone() Method Without super.clone()
software_development.csv,Object Model Violation: Just One of Equals and Hashcode Defined
software_development.csv,Return Inside Finally Block
software_development.csv,Explicit Call to Finalize()
software_development.csv,Assignment of a Fixed Address to a Pointer
software_development.csv,URL Redirection to Untrusted Site ('Open Redirect')
software_development.csv,Use of Client-Side Authentication
software_development.csv,Multiple Binds to the Same Port
software_development.csv,Unchecked Input for Loop Condition
software_development.csv,Double-Checked Locking
software_development.csv,Improper Restriction of XML External Entity Reference
software_development.csv,Insufficient Session Expiration
software_development.csv,Reachable Assertion
software_development.csv,Exposed Unsafe ActiveX Method
software_development.csv,Dangling Database Cursor ('Cursor Injection')
software_development.csv,Unverified Password Change
software_development.csv,Executable Regular Expression Error
software_development.csv,Permissive Regular Expression
software_development.csv,Function Call with Incorrectly Specified Arguments
software_development.csv,Authorization Bypass Through User-Controlled Key
software_development.csv,Weak Password Recovery Mechanism for Forgotten Password
software_development.csv,Improper Restriction of Names for Files and Other Resources
software_development.csv,Overly Restrictive Account Lockout Mechanism
software_development.csv,Incorrect Use of Privileged APIs
software_development.csv,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking
software_development.csv,Improper Isolation or Compartmentalization
software_development.csv,Reliance on a Single Factor in a Security Decision
software_development.csv,Reliance on Security Through Obscurity
software_development.csv,Use of a Non-reentrant Function in a Concurrent Context
software_development.csv,Use of Potentially Dangerous Function
software_development.csv,Incorrect Conversion between Numeric Types
software_development.csv,Use of Low-Level Functionality
software_development.csv,Execution After Redirect (EAR)
software_development.csv,Incorrect Ownership Assignment
software_development.csv,Compiler Optimization Removal or Modification of Security-critical Code
software_development.csv,Exposed Dangerous Method or Function
software_development.csv,Release of Invalid Pointer or Reference
software_development.csv,Multiple Locks of a Critical Resource
software_development.csv,Multiple Unlocks of a Critical Resource
software_development.csv,Critical Data Element Declared Public
software_development.csv,Access to Critical Private Variable via Public Method
software_development.csv,Allocation of Resources Without Limits or Throttling
software_development.csv,Missing Reference to Active Allocated Resource
software_development.csv,Missing Release of Resource after Effective Lifetime
software_development.csv,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion')
software_development.csv,Insufficient Logging
software_development.csv,Logging of Excessive Data
software_development.csv,Operator Precedence Logic Error
software_development.csv,Access of Memory Location Before Start of Buffer
software_development.csv,Out-of-bounds Write
software_development.csv,Access of Memory Location After End of Buffer
software_development.csv,Incomplete Filtering of Special Elements
software_development.csv,Use of Hard-coded Credentials
software_development.csv,Guessable CAPTCHA
software_development.csv,Buffer Access with Incorrect Length Value
software_development.csv,Reliance on Untrusted Inputs in a Security Decision
software_development.csv,Missing Synchronization
software_development.csv,Incorrect Synchronization
software_development.csv,Untrusted Pointer Dereference
software_development.csv,Use of Out-of-range Pointer Offset
software_development.csv,Access of Uninitialized Pointer
software_development.csv,Expired Pointer Dereference
software_development.csv,Premature Release of Resource During Expected Lifetime
software_development.csv,Inclusion of Functionality from Untrusted Control Sphere
software_development.csv,Unlock of a Resource that is not Locked
software_development.csv,Deadlock
software_development.csv,Loop with Unreachable Exit Condition ('Infinite Loop')
software_development.csv,Use of Password Hash Instead of Password for Authentication
software_development.csv,"Improper Enforcement of a Single, Unique Action"
software_development.csv,Inappropriate Encoding for Output Context
software_development.csv,Numeric Range Comparison Without Minimum Check
software_development.csv,Improper Enforcement of Behavioral Workflow
software_development.csv,Placement of User into Incorrect Group
software_development.csv,Access of Resource Using Incompatible Type ('Type Confusion')
software_development.csv,Use of Uninitialized Resource
software_development.csv,Missing Initialization of Resource
software_development.csv,Use of Expired File Descriptor
software_development.csv,Improper Update of Reference Count
software_development.csv,Improper Control of Dynamically-Identified Variables
software_development.csv,Improperly Controlled Modification of Dynamically-Determined Object Attributes
software_development.csv,Use of Password Hash With Insufficient Computational Effort
software_development.csv,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')
software_development.csv,Server-Side Request Forgery (SSRF)
software_development.csv,Improper Restriction of Power Consumption
software_development.csv,Storage of Sensitive Data in a Mechanism without Access Control
software_development.csv,Improper Enforcement of Message Integrity During Transmission in a Communication Channel
software_development.csv,Improper Authorization in Handler for Custom URL Scheme
software_development.csv,Improper Verification of Source of a Communication Channel
software_development.csv,Incorrectly Specified Destination in a Communication Channel
software_development.csv,Insufficient Visual Distinction of Homoglyphs Presented to User
software_development.csv,Improper Restriction of Rendered UI Layers or Frames
software_development.csv,Comparison of Incompatible Types
software_development.csv,Comparison Using Wrong Factors
software_development.csv,Processor Optimization Removal or Modification of Security-critical Code
software_development.csv,Use of Redundant Code
software_development.csv,Data Element Aggregating an Excessively Large Number of Non-Primitive Elements
software_development.csv,Architecture with Number of Horizontal Layers Outside of Expected Range
software_development.csv,Parent Class with a Virtual Destructor and a Child Class without a Virtual Destructor
software_development.csv,Creation of Immutable Text Using String Concatenation
software_development.csv,Modules with Circular Dependencies
software_development.csv,Invokable Control Element with Large Number of Outward Calls
software_development.csv,Excessive Data Query Operations in a Large Data Table
software_development.csv,Excessive Platform Resource Consumption within a Loop
software_development.csv,Initialization with Hard-Coded Network Resource Configuration Data
software_development.csv,Excessive Use of Hard-Coded Literals in Initialization
software_development.csv,Missing Documentation for Design
software_development.csv,Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer
software_development.csv,Multiple Inheritance from Concrete Classes
software_development.csv,Invokable Control Element with Variadic Parameters
software_development.csv,Data Access Operations Outside of Expected Data Manager Component
software_development.csv,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element
software_development.csv,Excessive Number of Inefficient Server-Side Data Accesses
software_development.csv,Parent Class with References to Child Class
software_development.csv,Creation of Class Instance within a Static Code Block
software_development.csv,Invokable Control Element with Signature Containing an Excessive Number of Parameters
software_development.csv,Runtime Resource Management Control Element in a Component Built to Run on Application Servers
software_development.csv,Missing Serialization Control Element
software_development.csv,Excessive Execution of Sequential Searches of Data Resource
software_development.csv,Inconsistency Between Implementation and Documented Design
software_development.csv,Serializable Data Element Containing non-Serializable Item Elements
software_development.csv,Empty Code Block
software_development.csv,Data Resource Access without Use of Connection Pooling
software_development.csv,Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses
software_development.csv,Class with Excessively Deep Inheritance
software_development.csv,Unconditional Control Flow Transfer outside of Switch Block
software_development.csv,Parent Class without Virtual Destructor Method
software_development.csv,Source Code File with Excessive Number of Lines of Code
software_development.csv,Class Instance Self Destruction Control Element
software_development.csv,Data Access from Outside Expected Data Manager Component
software_development.csv,Invokable Control Element with Excessive File or Data Access Operations
software_development.csv,Invokable Control Element with Excessive Volume of Commented-out Code
software_development.csv,Class with Excessive Number of Child Classes
software_development.csv,Class with Virtual Method without a Virtual Destructor
software_development.csv,Large Data Table with Excessive Number of Indices
software_development.csv,Method Containing Access of a Member Element from Another Class
software_development.csv,Use of Same Invokable Control Element in Multiple Architectural Layers
software_development.csv,Excessive Index Range Scan for a Data Resource
software_development.csv,Loop Condition Value Update within the Loop
software_development.csv,Persistent Storable Data Element without Associated Comparison Control Element
software_development.csv,Data Element containing Pointer Item without Proper Copy Control Element
software_development.csv,Inconsistent Naming Conventions for Identifiers
software_development.csv,Insufficient Isolation of System-Dependent Functions
software_development.csv,Reliance on Runtime Component in Generated Code
software_development.csv,Reliance on Machine-Dependent Data Representation
software_development.csv,Use of Unmaintained Third Party Components
software_development.csv,Insufficient Encapsulation of Machine-Dependent Functionality
software_development.csv,Insufficient Use of Symbolic Constants
software_development.csv,Insufficient Isolation of Symbolic Constant Definitions
software_development.csv,Excessive Reliance on Global Variables
software_development.csv,Use of Same Variable for Multiple Purposes
software_development.csv,Incomplete Design Documentation
software_development.csv,Incomplete I/O Documentation
software_development.csv,Incomplete Documentation of Program Execution
software_development.csv,Inappropriate Comment Style
software_development.csv,Inappropriate Whitespace Style
software_development.csv,Source Code Element without Standard Prologue
software_development.csv,Inaccurate Source Code Comments
software_development.csv,Callable with Insufficient Behavioral Summary
software_development.csv,Insufficient Documentation of Error Handling Techniques
software_development.csv,Excessive Use of Unconditional Branching
software_development.csv,Excessive McCabe Cyclomatic Complexity
software_development.csv,Excessive Halstead Complexity
software_development.csv,Excessive Use of Self-Modifying Code
software_development.csv,Excessively Deep Nesting
software_development.csv,Excessive Attack Surface
software_development.csv,Compilation with Insufficient Warnings or Errors
software_development.csv,Improper Use of Validation Framework
software_development.csv,Initialization of a Resource with an Insecure Default
software_development.csv,Generation of Weak Initialization Vector (IV)
software_development.csv,Insufficient Granularity of Access Control
software_development.csv,Exposure of Sensitive Information Through Metadata
software_development.csv,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations
software_development.csv,Improper Neutralization of Formula Elements in a CSV File
software_development.csv,Use of a Cryptographic Primitive with a Risky Implementation
software_development.csv,Use of Predictable Algorithm in Random Number Generator
software_development.csv,Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls
software_development.csv,Improper Validation of Specified Quantity in Input
software_development.csv,"Improper Validation of Specified Index, Position, or Offset in Input"
software_development.csv,Improper Validation of Syntactic Correctness of Input
software_development.csv,Improper Validation of Specified Type of Input
software_development.csv,Improper Validation of Consistency within Input
software_development.csv,Improper Validation of Unsafe Equivalence in Input
software_development.csv,"Use of Blocking Code in Single-threaded, Non-blocking Context"
software_development.csv,Binding to an Unrestricted IP Address
software_development.csv,Inefficient Regular Expression Complexity
software_development.csv,Incorrect Bitwise Shift of Integer
software_development.csv,Insufficient Precision or Accuracy of a Real Number
software_development.csv,Multiple Releases of Same Resource or Handle
software_development.csv,Incorrect Parsing of Numbers with Different Radices
software_development.csv,Use of Default Credentials
software_fault_patterns_clusters.csv,J2EE Misconfiguration: Data Transmission Without Encryption
software_fault_patterns_clusters.csv,J2EE Misconfiguration: Insufficient Session-ID Length
software_fault_patterns_clusters.csv,J2EE Misconfiguration: Missing Custom Error Page
software_fault_patterns_clusters.csv,J2EE Misconfiguration: Entity Bean Declared Remote
software_fault_patterns_clusters.csv,J2EE Misconfiguration: Weak Access Permissions for EJB Methods
software_fault_patterns_clusters.csv,ASP.NET Misconfiguration: Creating Debug Binary
software_fault_patterns_clusters.csv,ASP.NET Misconfiguration: Missing Custom Error Page
software_fault_patterns_clusters.csv,ASP.NET Misconfiguration: Password in Configuration File
software_fault_patterns_clusters.csv,Compiler Removal of Code to Clear Buffers
software_fault_patterns_clusters.csv,External Control of System or Configuration Setting
software_fault_patterns_clusters.csv,Improper Input Validation
software_fault_patterns_clusters.csv,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
software_fault_patterns_clusters.csv,Relative Path Traversal
software_fault_patterns_clusters.csv,Path Traversal: '../filedir'
software_fault_patterns_clusters.csv,Path Traversal: '/../filedir'
software_fault_patterns_clusters.csv,Path Traversal: '/dir/../filename'
software_fault_patterns_clusters.csv,Path Traversal: 'dir/../../filename'
software_fault_patterns_clusters.csv,Path Traversal: '..\filedir'
software_fault_patterns_clusters.csv,Path Traversal: '\..\filename'
software_fault_patterns_clusters.csv,Path Traversal: '\dir\..\filename'
software_fault_patterns_clusters.csv,Path Traversal: 'dir\..\..\filename'
software_fault_patterns_clusters.csv,Path Traversal: '...' (Triple Dot)
software_fault_patterns_clusters.csv,Path Traversal: '....' (Multiple Dot)
software_fault_patterns_clusters.csv,Path Traversal: '....//'
software_fault_patterns_clusters.csv,Path Traversal: '.../...//'
software_fault_patterns_clusters.csv,Absolute Path Traversal
software_fault_patterns_clusters.csv,Path Traversal: '/absolute/pathname/here'
software_fault_patterns_clusters.csv,Path Traversal: '\absolute\pathname\here'
software_fault_patterns_clusters.csv,Path Traversal: 'C:dirname'
software_fault_patterns_clusters.csv,Path Traversal: '\\UNC\share\name\' (Windows UNC Share)
software_fault_patterns_clusters.csv,Improper Resolution of Path Equivalence
software_fault_patterns_clusters.csv,Path Equivalence: 'filename.' (Trailing Dot)
software_fault_patterns_clusters.csv,Path Equivalence: 'filename....' (Multiple Trailing Dot)
software_fault_patterns_clusters.csv,Path Equivalence: 'file.name' (Internal Dot)
software_fault_patterns_clusters.csv,Path Equivalence: 'file...name' (Multiple Internal Dot)
software_fault_patterns_clusters.csv,Path Equivalence: 'filename ' (Trailing Space)
software_fault_patterns_clusters.csv,Path Equivalence: ' filename' (Leading Space)
software_fault_patterns_clusters.csv,Path Equivalence: 'file name' (Internal Whitespace)
software_fault_patterns_clusters.csv,Path Equivalence: 'filename/' (Trailing Slash)
software_fault_patterns_clusters.csv,Path Equivalence: '//multiple/leading/slash'
software_fault_patterns_clusters.csv,Path Equivalence: '/multiple//internal/slash'
software_fault_patterns_clusters.csv,Path Equivalence: '/multiple/trailing/slash//'
software_fault_patterns_clusters.csv,Path Equivalence: '\multiple\\internal\backslash'
software_fault_patterns_clusters.csv,Path Equivalence: 'filedir\' (Trailing Backslash)
software_fault_patterns_clusters.csv,Path Equivalence: '/./' (Single Dot Directory)
software_fault_patterns_clusters.csv,Path Equivalence: 'filedir*' (Wildcard)
software_fault_patterns_clusters.csv,Path Equivalence: 'fakedir/../realdir/filename'
software_fault_patterns_clusters.csv,Path Equivalence: Windows 8.3 Filename
software_fault_patterns_clusters.csv,Improper Link Resolution Before File Access ('Link Following')
software_fault_patterns_clusters.csv,UNIX Hard Link
software_fault_patterns_clusters.csv,Windows Shortcut Following (.LNK)
software_fault_patterns_clusters.csv,Windows Hard Link
software_fault_patterns_clusters.csv,Improper Handling of File Names that Identify Virtual Resources
software_fault_patterns_clusters.csv,Improper Handling of Windows Device Names
software_fault_patterns_clusters.csv,Improper Handling of Windows ::DATA Alternate Data Stream
software_fault_patterns_clusters.csv,Improper Handling of Apple HFS+ Alternate Data Stream Path
software_fault_patterns_clusters.csv,External Control of File Name or Path
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
software_fault_patterns_clusters.csv,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection)
software_fault_patterns_clusters.csv,Improper Neutralization of Equivalent Special Elements
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements used in a Command ('Command Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
software_fault_patterns_clusters.csv,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
software_fault_patterns_clusters.csv,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS)
software_fault_patterns_clusters.csv,Improper Neutralization of Script in an Error Message Web Page
software_fault_patterns_clusters.csv,Improper Neutralization of Script in Attributes of IMG Tags in a Web Page
software_fault_patterns_clusters.csv,Improper Neutralization of Script in Attributes in a Web Page
